NM_SETOR_TEMA;NR_ANO;NM_TECNOLOGIAS;NM_TEC_RESUM;DS_DIFUSAO_TECNOLOGICA_5ANOS;NR_DIFUSAO_TECNOLOGICA_5ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_5ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_10ANOS;NR_DIFUSAO_TECNOLOGICA_10ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_10ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_15ANOS;NR_DIFUSAO_TECNOLOGICA_15ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_15ANOS_FIM;NM_FT_ORGANIZACIONAL;DS_FT_ORGANIZACIONAL;DS_EMP_IMPACTADAS_5ANOS;PC_EMP_IMPACTADAS_5ANOS;DS_EMP_IMPACTADAS_10ANOS;PC_EMP_IMPACTADAS_10ANOS;NM_NV_OCUP;DS_NV_OCUP;DS_DEMANDA_EMP_5ANOS;NR_DEMANDA_EMP_5ANOS;DS_DEMANDA_EMP_10ANOS;NR_DEMANDA_EMP_10ANOS;NM_CONHEC_NV_OCUP;NM_HAB_NV_OCUP;NM_OCUP;NM_ATIV;NM_NOVAS_ATIV;NM_CONHEC;NM_CONHEC_DETALHADOS;NM_NV_CONHEC;NM_HABIL;NM_NV_HABIL;NM_CAPAC;NM_NV_CAPAC;NM_OUTRAS_OCUP;NM_ESTILOS_TRABALHO;CD_CNAE20_DIV;CD_CNAE20_GRUPO;CD_CNAE20_CLASSE;CD_CNAE23_SUBCLASSE
Energias Renováveis;2018;Uso de inversores conectados à rede com armazenamento;Inversores armazenamento;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;Inspecionar pás eólica para detectar necessidade de reparos.;Inspecionar pás utilizando boroscopia;Computadores, Eletrônica e automação;;;Análise de operações;Instalação;Atenção seletiva;;;;35;;;
Energias Renováveis;2018;Uso de inversores híbridos isolados/conectados à rede;Inversores híbridos;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;;;;0;;0;;;;0;;0;;;Reparador de pás de aerogeradores;Realizar limpeza de pás eólicas.;Inspecionar pás utilizando ultrassom;Construções;;;Compreensão de leitura;Operação e controle;;;;Autocontrole;35;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, do processo de usinagem de precisão;Usinagem precisão;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;Fatores de produção;Produção utilizando tecnologias da indústria 4.0;Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de Centro de Usinagem com Comando Numérico;Interpretar desenhos técnicos, manuais de fabricantes e catálogos de ferramentas;Monitorar dados, tais como quantidade de ferramentas utilizadas, número de peças executadas.;Design;;Computadores e eletrônica;Aprendizagem ativa;Análise de operações;Ordenação de informações;Criatividade;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, do processo de microusinagem;Microusinagem;Até 10% do mercado;0;10;Até 10% do mercado;0;10;Até 10% do mercado;0;10;Ferramentas para o processo de tomada de decisão;Ferramentas de análise de mercado;11 a 30%;30;11 a 30%;30;;;;0;;0;;;Operador de Centro de Usinagem com Comando Numérico;Executar check list de operação por meio da verificação do nível do óleo, mensagens de alerta, energização da máquina e acionamento do sistema hidráulico e pneumático do centro de usinagem.;Interpretar dados das etapas e ciclos produtivos.;Língua Portuguesa;;Língua Estrangeira;Pensamento crítico;Programação;Raciocínio matemático;Visão periférica;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, do processo de usinagem a seco;Usinagem a seco;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;Ferramentas para o processo de tomada de decisão;Ferramentas para Monitoramento de operaçõesda concorrência (tecnológico ou de mercado);11 a 30%;30;11 a 30%;30;;;;0;;0;;;Operador de Centro de Usinagem com Comando Numérico;Preparar ferramenta, por meio da seleção e montagem de inserto, além da verificação de desgaste, montagem dos acessórios;Corrigir possíveis erros de processo.;Matemática;;;Matemática;Percepção ambiental;Expressão oral;Adaptabilidade/Flexibilidade;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, de motores integrados ao eixo árvore;Motores integrados;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;Estabelecimento de metas financeiras e não financeiras;Factíveis e alinhadas com a estratégia corporativa;31 a 50%;50;31 a 50%;50;;;;0;;0;;;Operador de Máquinas e Ferramentas;Interpretar desenhos técnicos para fabricação de peças e componentes.;Monitorar o processo, automatizado, de usinagem.;Física;;Administração e gestão;Matemática;Programação;Atenção seletiva;Raciocínio dedutivo;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, de garras (sistema de movimentação de robôs);Garras robóticas;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;Estabelecimento de indicadores de desempenho;Estabelecidos de forma de forma clara e transparente com a participação dos funcionários envolvidos?;Até 10%;10;11 a 30%;30;;;;0;;0;;;Operador de Máquinas e Ferramentas;Medir cotas de acordo com o desenho, utilizando instrumentos adequados.;Realizar acompanhamento dimensional no processo automatizado.;Matemática;;Língua Estrangeira;Operação e controle;Análise de controle de qualidade;Controle e precisão;Fluência de ideias;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, de tecnologias para otimização topológica;Otimização topológica;Até 10% do mercado;0;10;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;Estabelecimento de indicadores de desempenho;Mensurados por ferramentas de TI;31 a 50%;50;31 a 50%;50;;;;0;;0;;;Operador de Máquinas e Ferramentas;Tornear fresa conforme desenho;Lançar dados de produção em rede ERP.;Língua Portuguesa;;Design;Escuta ativa;Gestão de recursos de materiais;Visão de perto;Criatividade;;;24, 25, 28;;;
Metal Mecânica;2019;Integração de sistemas através dos mais variados tipos de redes industriais e comerciais existentes.;Integração sistemas;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;Estabelecimento de indicadores de desempenho;Com foco equilibrado entre o desempenho financeiro e não financeiro?;Até 10%;10;11 a 30%;30;;;;0;;0;;;Operador de Máquinas e Ferramentas;Selecionar ferramentas de corte e parâmetros adequadas ao processo;Monitorar alertas de manutenção.;Mecânica;;Computadores e eletrônica;Gestão do tempo;Orientação a serviços;Destreza manual;Multitarefas;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, de sistemas de comunicação Wireless entre máquinas e equipamentos;Comunicação wireless;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;Estabelecimento de indicadores de desempenho;Facilmente mensuráveis;11 a 30%;30;11 a 30%;30;;;;0;;0;;;Operador de Máquinas e Ferramentas;Fresar peça conforme desenho;Operar máquinas computadorizadas/automatizadas.;Produção e Processamento;;Matemática;Aprendizagem ativa;Manutenção de equipamentos;Atenção auditiva;Percepção de problemas;;;24, 25, 28;;;
Metalurgia;2020;Uso, pelas empresas metalurgicas, da Internet Industrial das Coisas (IIoT) para controle da produção.;IIoT produção;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;Estratégias de posicionamento no mercado baseadas em liderança por custos;;11 a 30%;30;31 a 50%;50;;;;0;;0;;;Caldereiro de Manutenção Industrial;Inspecionar visualmente os materiais (chapas, flanges, tubos etc.);Preparar (lixar, decapar, limpar etc.) o conjunto para pintura;Administração e Gestão;;Administração e gestão;Matemática;Programação;Visualização;Multitarefa;;;24;;;
Metalurgia;2020;;;;0;0;;0;0;;0;0;Outros (especificar);;;0;;0;;;;0;;0;;;Técnico Metalúrgico;Realizar análises metalográficas;Implementar melhorias no processo produtivo através da metodologia lean manufacturing;Física;;Ciência da computação;Seleção de equipamentos;Pensamento crítico;Raciocínio dedutivo;Atenção seletiva;;;24;;;
Metalurgia;2020;;;;0;0;;0;0;;0;0;Estabelecimento de indicadores de desempenho estabelecidos de forma clara e transparente com a participação dos funcionários envolvidos;;Até 10%;10;11 a 30%;30;;;;0;;0;;;Técnico Metalúrgico;Realizar ensaios mecânicas;Identificar etapas do processo para automatização;Matemática;;Mecânica;Operação e controle;Resolução de problemas complexos;Raciocínio matemático;Velocidade de organização e resposta;;;24;;;
Metalurgia;2020;;;;0;0;;0;0;;0;0;Estabelecimento de indicadores de desempenho com foco equilibrado entre o desempenho financeiro e não financeiro;;Até 10%;10;11 a 30%;30;;;;0;;0;;;Técnico Metalúrgico;Atestar os materiais com base nos resultados e análises realizados;Indicar novas tecnologias para automatização dos processos produtivos;Língua Portuguesa;;;Solução de problemas;Programação;Compreensão escrita;Atenção aos detalhes;;;24;;;
Metalurgia;2020;;;;0;0;;0;0;;0;0;Estabelecimento de indicadores de desempenho facilmente mensuráveis;;Até 10%;10;11 a 30%;30;;;;0;;0;;;Técnico Metalúrgico;Implantar melhorias nos processos produtivos;Executar desenhos técnicos em 3D;Química;;;Monitoramento de operações;Escuta ativa;Compreensão oral;Autocontrole;;;24;;;
Metalurgia;2020;;;;0;0;;0;0;;0;0;Estabelecimento de indicadores de desempenho mensurados por ferramentas de TI;;Até 10%;10;31 a 50%;50;;;;0;;0;;;Técnico Metalúrgico;Desenvolver tratamentos térmicos;Analisar dados (CEP);Design;;;Análise de controle de qualidade;Fluência digital;Expressão escrita;Inovação;;;24;;;
Metalurgia;2020;;;;0;0;;0;0;;0;0;Estabelecimento de indicadores de desempenho que são disseminados para os funcionários de todos os níveis da empresa;;Até 10%;10;31 a 50%;50;;;;0;;0;;;Técnico Metalúrgico;Identificar não conformidades do produto final;Utilizar manufatura aditiva para confecção de peças metálicas;Língua Estrangeira;;;Instrução;;Percepção de problemas;Adaptabilidade / Flexibilidade;;;24;;;
Metalurgia;2020;;;;0;0;;0;0;;0;0;Estabelecimento de indicadores de desempenho que são utilizados para novas ações estratégicas, táticas ou  operacionais;;Até 10%;10;11 a 30%;30;;;;0;;0;;;Técnico Metalúrgico;Levantar não conformidades do produto final;Revestir peças metálicas utilizando nanotecnologia;Administração e Gestão;;;Gestão do tempo;;Criatividade/originalidade;;;;24;;;
Metalurgia;2020;Uso, pelas empresas metalurgicas, de sistema de Big Data para planejamento da produção.;Big data produção;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;Estratégias de posicionamento no mercado baseadas em liderança por diferenciação;;Até 10%;10;11 a 30%;30;;;;0;;0;;;Caldereiro de Manutenção Industrial;Traçar materiais conforme desenho.;Verificar as condições climáticas do ambiente;Design;;Química;Orientação a serviços;Julgamento e tomada de decisão;Raciocínio matemático;Ordenação de informações;;;24;;;
Metalurgia;2020;Uso, pelas empresas metalurgicas, de robôs colaborativos nos processos produtivos.;Robôs colaborativos;Até 10% do mercado;0;10;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;Estratégias de posicionamento no mercado baseadas em nichos de mercado (custos ou diferenciação);;Até 10%;10;Até 10%;10;;;;0;;0;;;Caldereiro de Manutenção Industrial;Cortar materiais conforme o traçado;Tomar medidas (quando necessário) para adequar as condições do ambiente;Física;;Informática;Compreensão de leitura;Análise de operações;Percepção de problemas;Discriminação de cores;;;24;;;
Metalurgia;2020;Digitalização da produção, pelas empresas metalurgicas, com sensores para identificação de produtos e condições operacionais.;Digitalização produção;Até 10% do mercado;0;10;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;Outros (especificar);;;0;;0;;;;0;;0;;;Caldereiro de Manutenção Industrial;Montar o conjunto;Inspecionar materiais de pintura (tinta, solvente) e montagem de tubulações (roscas, áreas de vedação etc.);Matemática;;Construções;Pensamento crítico;Gestão de recursos de materiais;Criatividade/originalidade;;;;24;;;
Petróleo e Gás;2017;"Caracterização Avançada de Reservatório – desenvolvimento e integração de um grupo de ferramentas de caracterização, cobrindo um conjunto completo de variáveis de reservatório e contribuindo para o desenvolvimento dos campos;";Caracterização reservatório;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;Ferramentas para o processo de tomada de decisão;Ferramentas para desenvolvimento, gestão e avaliação de seus projetos;Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de sonda;Organizar a logística de montagem, desmontagem, transporte e movimentação dos equipamentos de sonda (DTM).;Controlar dos dados da sonda por meio de telemetria;Mecânica;;Automação;Escuta ativa;;Compreensão oral;;;Iniciativa;06, 09, 19;091;;
Petróleo e Gás;2017;"Recuperação de Óleo Pesado – revisão da aplicação de injeção de vapor, através da caracterização e do estudo de métodos alternativos para recuperação de óleo pesado, como perfuração de poços horizontais ou diminuição da malha dos poços;";Recuperação óleo pesado;Não ocorrerá difusão;0;0;11 a 30% do mercado;11;30;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Estabelecimento de  remunerações  fixa e variável e programas de benefícios/benefícios flexíveis (cardápios de benefícios).;51 a 70%;70;51 a 70%;70;;;;0;;0;;;Operador de sonda;Montar sonda de perfuração;Monitorar os dados da sonda;Língua Estrangeira;;;Ciências;;Expressão oral;;;Orientação a resultados;06, 09, 19;091;;
Petróleo e Gás;2017;Processamento de crus pesados através da operação integrada de diversas unidades.;Processamento crus pesados;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Existência de programas de desenvolvimento de carreira e programas de capacitação e aprendizagem.;Até 10%;10;11 a 30%;30;;;;0;;0;;;Operador de sonda;Desmontar sonda de perfuração;Analisar (algoritmos computacionais) os dados da sonda;Física;;;Compreensão de leitura;;Atenção seletiva;;;Adaptabilidade / Flexibilidade;06, 09, 19;091;;
Petróleo e Gás;2017;Desenvolvimento de novas tecnologias destinadas à conversão de óleos pesados tais como métodos biológicos.;Conversão óleos pesados;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Existência de programas de qualidade de vida no trabalho e programas de coaching.;Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de sonda;Inspecionar equipamentos, instrumentos, sistemas e materiais utilizados na perfuração de poços.;Executar suas atividades com base nos conceitos de produção enxuta.;Matemática;;;Orientação a serviços;;Percepção de problemas;;;Integridade;06, 09, 19;091;;
Polímeros;2017;"Dispositivos de controle automatizados (CLPs) com interface amigável, e que permitem a interligação com sistemas de gestão do tipo ERP (Electronic Data Processing);";Controle automatizado;31 a 50% do mercado;31;50;De 51% a 70% desse mercado;0;0;;0;0;Estratégias de posicionamento no mercado:;Liderança por custos;51 a 70%;70;31 a 50%;50;;;;0;;0;;;Técnico em Plásticos;Regular parâmetros de processo de transformação (exemplos: temperatura, pressão, tempos).;Otimizar os processos de transformação;Administração e Gestão;;Serviços;Aprendizagem ativa;;Raciocínio dedutivo;;;Persistência;20, 22;202, 203, 222;;
Polímeros;2017;"""Máquinas e equipamentos"""" verdes"""" (Máquinas e equipamentos que buscam maior produtividade, redução de energia, redução de água)""";Máquinas verdes;31 a 50% do mercado;31;50;De 31 a 50% desse mercado;0;0;;0;0;Estratégias de posicionamento no mercado:;Liderança por diferenciação ( Inovação de Produto);Até 10%;10;11 a 30%;30;;;;0;;0;;;Técnico em Plásticos;"""Realizar o """"set up"""" de máquina e equipamento""";Realizar o suporte técnico do departamento de vendas;Administração e Gestão;;Vendas e Marketing;Aprendizagem estratégica;;Fluência de ideias;;;Iniciativa;20, 22;202, 203, 222;;
Polímeros;2017;Tecnologias para P+L;Tecnologias P+L;De 11 a 30% desse mercado;0;0;De 31 a 50% desse mercado;0;0;;0;0;Estratégias de posicionamento no mercado:;Nichos de mercado (custos) ou nichos de mercado (liderança);0;0;0;0;;;;0;;0;;;Técnico em Plásticos;Desenvolver formulações (matérias-primas + aditivos) adequadas aos processos e produtos;Capacitar a equipe de trabalho;Administrativos;;Administração e gestão;Comunicação;;Raciocínio indutivo;;;Orientação Social;20, 22;202, 203, 222;;
Polímeros;2017;Máquinas multifuncionais (processos integrados);Máquinas multifuncionais;De 11 a 30% desse mercado;0;0;De 31 a 50% desse mercado;0;0;;0;0;Estratégias de posicionamento no mercado:;Qualidade de produtos e serviços;11 a 30%;30;31 a 50%;50;;;;0;;0;;;Técnico em Plásticos;Elaborar procedimentos (fluxogramas, procedimentos, fichas técnicas e planilhas).;Buscar novas tecnologias e soluções (máquinas, equipamentos, matérias-primas e outros).;Computadores, Eletrônica e automação;;Contabilidade e Economia;Coordenação;;Ordenação de informações;;;Liderança;20, 22;202, 203, 222;;
Polímeros;2017;Moldes especiais para maior produtividade (stack mold);Moldes produtivos;Até 10% desse mercado;0;0;Até 10% do mercado;0;10;;0;0;Estratégias de comercialização:;Oferecimento de produtos inovadores;Até 10%;10;Até 10%;10;;;;0;;0;;;Técnico em Plásticos;Avaliar se as condições de funcionamento do ferramental correspondem às especificações do processo;Implementar sistemas de gestão de produção e qualidade;Design;;;Resolução de problemas complexos;;Raciocínio matemático;;;Autocontrole;20, 22;202, 203, 222;;
Polímeros;2017;Resinas biodegradáveis (PLA, PHB e PHV);Resinas biodegradáveis;Até 10% do mercado;0;10;Até 10% desse mercado;0;0;;0;0;Fatores de produção;Outro (especificar);;0;;0;;;;0;;0;;;Operador de Injetoras para termoplásticos;Abastecer máquina com MP;Realizar operações básicas de manipuladores (robô);Administrativos;;Mecânica;Escuta ativa;;Memorização;;;Persistência;20, 22;202, 203, 222;;
Polímeros;2017;Bioplásticos;Bioplásticos;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;Ferramentas para o processo de tomada de decisão;Ferramentas de análise de mercado;31 a 50%;50;31 a 50%;50;;;;0;;0;;;Operador de Injetoras para termoplásticos;Ligar periféricos;Auxiliar no setup da máquina;Computadores, Eletrônica e automação;;;Matemática;;Raciocínio numérico;;;Iniciativa;20, 22;202, 203, 222;;
